UUID,Category,Sub category,Elementary flowname,Unit,acidification,ecotoxicity,eutrophication,globalwarming,ozonedepletion,photochemicaloxidation,carcinogenics,non-carcinogenics,respiratory.effects
041b1a9e-b89d-4e67-bd40-c5fb1f36d384,soil,unspecified,Fenamiphos,kg,0,0,0,0,0,0,0,0,0
91681f1e-8ad1-4728-8030-12478f06a3f5,soil,unspecified,Fenarimol,kg,0,0,0,0,0,0,0,0,0
246af4ec-7c1d-4476-9416-358f7ac543ae,soil,unspecified,Fenbuconazole,kg,0,0,0,0,0,0,0,0,0
2dd135df-511d-436d-970e-02621a12ac23,soil,unspecified,Fenbutatin oxide,kg,0,0,0,0,0,0,0,0,0
5279532e-878b-4a1a-90f6-056b158bb80a,soil,unspecified,Fenitrothion,kg,0,0,0,0,0,0,0,0,0
a2ddd83f-1837-458a-8669-80791636937c,water,unspecified,Fenoxaprop,kg,0,0,0,0,0,0,0,0,0
e642e048-fba4-4e3a-a6b1-81b2b08ab679,soil,unspecified,Fenoxaprop-P ethyl ester,kg,0,0,0,0,0,0,0,0,0
726c56f5-5c48-4a46-8c5f-d56c462f539d,soil,unspecified,Fenpiclonil,kg,0,0,0,0,0,0,0,0,0
878f1b9a-86ca-4c54-9096-a2e4c68c1f84,soil,unspecified,Fenpropathrin,kg,0,0,0,0,0,0,0,0,0
a15086e3-a31e-4222-937c-2fd0bec3c9bb,soil,unspecified,Fenpropimorph,kg,0,0,0,0,0,0,0,0,0
817cb6ed-f08b-48ca-afb5-9aa72603510b,soil,unspecified,Fenpropimorph (cis),kg,0,0,0,0,0,0,0,0,0
c925d088-b5b5-47e1-9c74-cbd735ffe365,soil,unspecified,Fentin acetate,kg,0,0,0,0,0,0,0,0,0
734e4801-eaae-47a9-989b-4ada5aa8b7a7,soil,unspecified,Fentin hydroxide,kg,0,0,0,0,0,0,0,0,0
89879472-d2a8-49bb-a553-9812061b689c,soil,unspecified,Fenvalerate,kg,0,0,0,0,0,0,0,0,0
55595495-b839-4454-b7a6-0d50880fddaa,soil,unspecified,Ferbam,kg,0,0,0,0,0,0,0,0,0
b01fef81-2edf-4313-878b-ad2e68334cbd,air,unspecified,Ferric oxide,kg,0,0,0,0,0,0,0,0,0
b8d87129-1f6e-4411-8ff8-72bc5f64830c,soil,unspecified,"Fertiliser, applied (N component)",kg,0,0,0,0,0,0,0,0,0
970f4540-8369-48a8-97f4-e8273793a80d,soil,unspecified,"fertiliser, applied (P component)",kg,0,0,0,0,0,0,0,0,0
43c4c6d3-a138-4ca5-bef9-e50fa133a333,air,unspecified,Fipronil,kg,0,0,0,0,0,0,0,0,0
af76efb3-8ac5-4a51-9200-13ece7d08afd,soil,unspecified,Fipronil,kg,0,0,0,0,0,0,0,0,0
cc2dea9a-d7d6-4a49-ba36-e86d79be23e8,soil,unspecified,Fluazifop-p-butyl,kg,0,0,0,0,0,0,0,0,0
43d5d22f-487f-49a5-a567-1c0b811334d3,water,unspecified,Fluazifop-p-butyl,kg,0,0,0,0,0,0,0,0,0
d9aaaa4c-adb9-485e-8f29-d2807d7d2557,soil,unspecified,Fluazinam,kg,0,0,0,0,0,0,0,0,0
8d552143-a103-4766-9d87-c5db367fe1dd,water,unspecified,Flufenacet,kg,0,0,0,0,0,0,0,0,0
acdc4bac-c359-49e7-8ae2-381d109d490d,water,unspecified,Flumetsulam,kg,0,0,0,0,0,0,0,0,0
321b082b-b701-4ee8-aa64-f33aa0281960,water,unspecified,Flumiclorac-pentyl,kg,0,0,0,0,0,0,0,0,0
6356faef-462c-4498-a77d-724a601083aa,water,unspecified,Flumioxazin,kg,0,0,0,0,0,0,0,0,0
19b0229f-7cda-4154-baee-c1b1efef532a,water,unspecified,Fluoboric acid,kg,0,0,0,0,0,0,0,0,0
4617e080-85ec-453f-9943-225b2cdf1c38,air,unspecified,Fluometuron,kg,0,0,0,0,0,0,0,0,0
cb79e28d-5ed4-4c4d-a2be-24f25f626aef,soil,unspecified,Fluometuron,kg,0,0,0,0,0,0,0,0,0
63e7d746-8549-11e0-9d78-0800200c9a66,water,unspecified,Fluometuron,kg,0,0,0,0,0,0,0,0,0
25caf528-ad96-4bed-b053-b232cf93afcd,air,unspecified,Fluoranthene,kg,0,0,0,0,0,0,0,0,0
63e9c424-a17e-4bd9-b8f2-e31e9531b54e,soil,unspecified,Fluoranthene,kg,0,0,0,0,0,0,0,0,0
b3be3156-84fd-40ef-84c7-360a4301435b,water,unspecified,Fluoranthene,kg,0,0,0,0,0,0,0,0,0
05aade40-92a0-4c18-a061-588445d5af43,air,unspecified,Fluorene,kg,0,0,0,0,0,0,0,0,0
d64e4478-11e8-4b94-97a1-bd9a8379a12b,soil,unspecified,Fluorene,kg,0,0,0,0,0,0,0,0,0
4643d0af-e90f-4fd0-8429-99ed1128a5e3,water,unspecified,"Fluorene, 1-methyl-",kg,0,0,0,0,0,0,0,0,0
e60caa2e-be23-4602-9cd8-98b4a7bda89f,water,unspecified,"Fluorenes, alkylated, unspecified",kg,0,0,0,0,0,0,0,0,0
63e7d747-8549-11e0-9d78-0800200c9a66,air,unspecified,Fluoride,kg,0,0,0,0,0,0,0,0,0
de875382-6ef2-454c-b828-2c3a5080d39c,soil,unspecified,Fluoride,kg,0,0,0,0,0,0,0,0,0
96b0e9d0-5bfc-4113-ac30-c9b8a310b534,water,unspecified,Fluoride,kg,0,0,0,0,0,0,0,0,0
29dbe7a4-f7b3-411e-8887-a8f3041b67da,air,unspecified,Fluorides,kg,0,0,0,0,0,0,0,0,0
1c389e81-9f9d-4e52-a6e9-11cc6b73d90d,air,unspecified,Fluorine,kg,0,0,0,0,0,0,0,0,0
63e7d748-8549-11e0-9d78-0800200c9a66,water,unspecified,Fluorine,kg,0,0,0,0,0,0,0,0,0
45b90a3c-6908-44e4-a13b-9dbb12b1589d,soil,unspecified,Fluorochloridone,kg,0,0,0,0,0,0,0,0,0
ee71f42f-de6b-46ef-a1dc-7e5d2f33a3ed,air,unspecified,Fluosilicic acid,kg,0,0,0,0,0,0,0,0,0
2061c1e1-6a81-47ad-8a1d-81dd30783f2c,water,unspecified,Fluosilicic acid,kg,0,0,0,0,0,0,0,0,0
e8a60b3e-97e1-4bea-b8bb-60c4909bfa71,soil,unspecified,Fluroxypyr,kg,0,0,0,0,0,0,0,0,0
022d707c-39e6-469f-94a7-f62997db7bee,soil,unspecified,Flusilazole,kg,0,0,0,0,0,0,0,0,0
5100c3f1-7a42-4dc0-9e9b-411279d690a8,soil,unspecified,Flutolanil,kg,0,0,0,0,0,0,0,0,0
592208bf-5613-4d86-9e6c-df8e47efac96,soil,unspecified,Folpet,kg,0,0,0,0,0,0,0,0,0
bd74299c-5d1a-4fc6-aabb-91755f0f8dbf,soil,unspecified,Fomesafen,kg,0,0,0,0,0,0,0,0,0
e758f515-0e1f-4ea3-8db3-0ba3a04fb31f,water,unspecified,Fomesafen,kg,0,0,0,0,0,0,0,0,0
35a5eca3-3931-4908-ba6a-346893088751,soil,unspecified,fonofos,kg,0,0,0,0,0,0,0,0,0
a861cfae-a310-4e9d-b9eb-5d555c9a684c,air,unspecified,Formaldehyde,kg,0,0.050496,0,0,0,1.8121,0.0036507,5.0661,0
aa145238-36a2-4355-9352-79ec301df319,soil,unspecified,Formaldehyde,kg,0,0,0,0,0,0,0,0,0
66729b69-c76f-43b2-bd9a-4a03c4983afd,water,unspecified,Formaldehyde,kg,0,0.486,0,0,0,0,0.00040106,0.48121,0
1d8ba55c-e60b-45ef-8e66-d947d8e7a01f,air,unspecified,Formamide,kg,0,0,0,0,0,0,0,0,0
f127acc1-4904-448c-9b46-e0c4d2da8bda,water,unspecified,Formamide,kg,0,0,0,0,0,0,0,0,0
c1ed95a3-cf8a-4ab4-a687-e98b95301adc,water,unspecified,Formate,kg,0,0,0,0,0,0,0,0,0
27804c78-5eee-47f9-9a91-1f6126ccfe45,air,unspecified,Formic acid,kg,0,0,0,0,0,0.035927,0,0.0668,0
e7e3590b-b40f-4372-9779-502f2c380de9,soil,unspecified,Formic acid,kg,0,0,0,0,0,0,0,0,0
97f92a10-ea74-463f-a9d7-3c852b6aab4c,water,unspecified,Formic acid,kg,0,0,0,0,0,0,0,0.0044006,0
9b0b4e57-e110-403b-a1fe-5618caefe77b,soil,unspecified,Fosetyl Al,kg,0,0,0,0,0,0,0,0,0
6cb0b032-09ef-40ba-8915-c32e3b99b656,soil,unspecified,Fuberidazole,kg,0,0,0,0,0,0,0,0,0
6185fd6b-02a7-4db5-a5dd-f4b7445f9ce5,water,unspecified,"Fungicides, unspecified",kg,0,0,0,0,0,0,0,0,0
284d6491-de2c-4124-95db-7732cbb5136c,air,unspecified,Furan,kg,0,0,0,0,0,2.8516,0,36.349,0
d3c6ff57-19c0-4cf4-977a-0f5efd5bdca1,soil,unspecified,Furan,kg,0,0,0,0,0,0,0,0,0
63e7d749-8549-11e0-9d78-0800200c9a66,water,unspecified,Furan,kg,0,0,0,0,0,0,0,0,0
66141d9c-4c71-4697-9516-fa30ac4d5588,soil,unspecified,Glufosinate-ammonium,kg,0,0,0,0,0,0,0,0,0
b898f1b9-114e-44d8-8b10-7aa6ac3006d0,soil,unspecified,Glutaraldehyde,kg,0,0,0,0,0,0,0,0,0
8a4f6db6-dfe0-4247-8b0b-142ed2b7aab6,water,unspecified,Glutaraldehyde,kg,0,0,0,0,0,0,0,0,0
3a8d717f-595b-4cd9-bd37-0017493846c4,soil,unspecified,Glyoxal,kg,0,0,0,0,0,0,0,0,0
c0246545-bda6-4d9e-ba74-307f3c1d2157,air,unspecified,Glyphosate,kg,0,0,0,0,0,0,0,0,0
7a546623-4b7b-4754-9730-2794c9f04538,soil,unspecified,Glyphosate,kg,0,0,0,0,0,0,0,0,0
63e7d74b-8549-11e0-9d78-0800200c9a66,water,unspecified,Glyphosate,kg,0,0,0,0,0,0,0,0,0
05ae234b-3f54-4b7c-a345-d7d0985b0ace,air,unspecified,Glyphosate-isopropylammonium,kg,0,0,0,0,0,0,0,0,0
ea90acad-e190-4ad6-8912-896f5b17d2c3,soil,unspecified,Glyphosate-isopropylammonium,kg,0,0,0,0,0,0,0,0,0
fd2d0ff4-5aec-452c-a5b4-8ed684f2d47b,air,unspecified,Glyphosate-trimesium,kg,0,0,0,0,0,0,0,0,0
870e094c-70e9-4ef2-b00a-12e060a83767,water,unspecified,Glyphosate-trimesium,kg,0,0,0,0,0,0,0,0,0
9e92b2da-e4eb-4f1b-93ad-a81f52460fbe,soil,unspecified,Gold,kg,0,0,0,0,0,0,0,0,0
123b7b5a-cfc3-4dba-a14c-8481d3543f43,water,unspecified,Gold,kg,0,0,0,0,0,0,0,0,0
f7198cf5-d196-4bbf-b1db-02d2aade01f3,air,unspecified,"Hazardous Air Pollutants (HAPs), unspecified",kg,0,0,0,0,0,0,0,0,0
f2d84834-d0b3-42e5-b41a-f04cc80337a4,air,unspecified,"Heat, waste",kWh,0,0,0,0,0,0,0,0,0
dfbe093a-f470-4ae7-a207-50444f1f23f1,soil,unspecified,"Heat, waste",kWh,0,0,0,0,0,0,0,0,0
9b83f2bb-7d61-4e55-b37a-443f164c5f30,water,unspecified,"Heat, waste",kWh,0,0,0,0,0,0,0,0,0
9dbf6365-53ef-41e7-8b8f-a65518e5c9da,air,unspecified,"Heavy alkalide naphtha, unspecified",kg,0,0,0,0,0,0,0,0,0
40692881-9f32-42c6-a235-7d6dfc373dba,air,unspecified,"Heavy metals, unspecified",kg,0,0,0,0,0,0,0,0,0
f44cef3a-afb7-4ed0-91d1-b3263ef796a2,water,unspecified,"Heavy metals, unspecified",kg,0,0,0,0,0,0,0,0,0
f2e74872-f56d-4e49-8dfd-1428c6fbd59c,air,unspecified,Helium,kg,0,0,0,0,0,0,0,0,0
1ec6c4b4-ee5f-4788-8683-c95a84d6d63c,air,unspecified,Heptane,kg,0,0,0,0,0,0.28492,0,0,0
7b605787-da78-426c-b0d9-10476671ae1e,soil,unspecified,Heptane,kg,0,0,0,0,0,0,0,0,0
8c77a387-bc42-4b4d-9a60-20feeaec44d2,soil,unspecified,Heptenophos,kg,0,0,0,0,0,0,0,0,0
4b1af256-23b8-4e53-8148-cf52040f5ad7,water,unspecified,"Herbicides, unspecified",kg,0,0,0,0,0,0,0,0,0
bb9566ba-0869-4e3d-80eb-805fc9210556,soil,unspecified,"hexachloro-1,3-butadiene",kg,0,0,0,0,0,0,0,0,0
71d7a124-d25a-430f-b2e7-dec27c2d6458,soil,unspecified,Hexachlorocyclopentadiene,kg,0,0,0,0,0,0,0,0,0
e693f9fd-0007-4767-ac87-a5267aecad16,soil,unspecified,Hexaconazole,kg,0,0,0,0,0,0,0,0,0
7aa0d0b8-fc00-4fbb-b8c2-cfa04079ca4f,water,unspecified,Hexacosane,kg,0,0,0,0,0,0,0,0,0
b78df37b-85de-41ae-9b37-c6732429d62d,water,unspecified,Hexadecane,kg,0,0,0,0,0,0,0,0,0
1829ffb8-a259-4a57-a81d-e1ccfd8f23ed,air,unspecified,Hexaflourosilicates,kg,0,0,0,0,0,0,0,0,0
5c46e496-d8a7-4ceb-b261-9d159f88043b,air,unspecified,Hexafluoropropylene (HFP),kg,0,0,0,0,0,0,0,0,0
5bd325f2-8c4b-4e1f-bb84-2f58900f4d51,air,unspecified,Hexamethyldisilizane,kg,0,0,0,0,0,0,0,0,0
08a91e70-3ddc-11dd-9473-0050c2490048,air,unspecified,Hexamethylene diamine,kg,0,0,0,0,0,0,0,0,0
a884c30c-e7d8-40b2-8fb2-2b75a1e94063,air,unspecified,Hexan-3-one,kg,0,0,0,0,0,0,0,0,0
6b248529-b754-4be7-8b1a-91b9756fc2bc,air,unspecified,Hexane,kg,0,1.3094E-06,0,0,0,0.3354,0,0.63611,0
539c3757-62e9-4be5-88ec-cb0a172f45f3,soil,unspecified,Hexane,kg,0,0,0,0,0,0,0,0,0
856f0506-79b3-42c1-8faa-3e9f8699c28d,water,unspecified,Hexane,kg,0,0.80037,0,0,0,0,0,4.6736,0
c2e3ce51-a1c6-4015-a611-562e2b49bb17,air,unspecified,"Hexane, perfluoro-",kg,0,0,0,0,0,0,0,0,0
87dc7ff2-3300-46a5-863a-33b5c1c947f9,soil,unspecified,Hexanoic acid,kg,0,0,0,0,0,0,0,0,0
44c3cf64-01f1-4f38-8770-93109340f20b,water,unspecified,Hexanoic acid,kg,0,0,0,0,0,0,0,0,0
ae63618b-f4b6-44a4-a701-e8e34865113f,soil,unspecified,hexazinone,kg,0,0,0,0,0,0,0,0,0
e25c167d-1a41-4bb3-9f3d-b1f845597e1f,soil,unspecified,Hexythiazox,kg,0,0,0,0,0,0,0,0,0
60e61acf-038a-45b5-b71e-5c17b874e104,air,unspecified,HFC-245fa,kg,0,0,0,0,0,0,0,0,0
b7a3e928-c6d7-45f8-83e3-9f67f80bb165,air,unspecified,"HFCs and HCFCs, unspecified",kg,0,0,0,0,0,0,0,0,0
b840db7f-2c39-4c15-99bd-2b6b63b2c4e1,air,unspecified,HFE-227EA,kg,0,0,0,0,0,0,0,0,0
6ff952d0-4041-42dc-820c-4875877d75ce,air,unspecified,HFE-236ca12 (HG-10),kg,0,0,0,0,0,0,0,0,0
2083e917-8e4b-4501-a692-04444ef4f568,air,unspecified,HFE-263fb2,kg,0,0,0,0,0,0,0,0,0
45aba063-e0ef-4e48-9ae9-ef08938a40ae,air,unspecified,HFE-329mcc2,kg,0,0,0,0,0,0,0,0,0
08364dee-e963-468f-a566-6ba34c8ca6a5,air,unspecified,HFE-338mcf2,kg,0,0,0,0,0,0,0,0,0
2e582205-f2e7-41c5-abdd-95598cd64f0d,air,unspecified,HFE-338pcc13 (HG-01),kg,0,0,0,0,0,0,0,0,0
3509084b-e423-45d5-a822-9e60a545b55a,air,unspecified,HFE-347pcf2,kg,0,0,0,0,0,0,0,0,0
2de3676e-794b-4070-b67f-2bd4661efa2b,air,unspecified,HFE-43-10pccc124 (H-Galden1040x),kg,0,0,0,0,0,0,0,0,0
b77ac4ee-e212-4558-bdb0-b4584e78695e,air,unspecified,Hydrazine,kg,0,0,0,0,0,0,0,0,0
66ce38ad-6668-405f-950b-13bdafc17986,soil,unspecified,Hydrazine,kg,0,0,0,0,0,0,0,0,0
3c9f4830-91f4-4a22-bd83-c9439b41106c,water,unspecified,Hydrazine,kg,0,99.032,0,0,0,0,15.658,330.62,0
6b6a6628-1641-49c0-992d-c371b9f80642,air,unspecified,"Hydrazine, methyl",kg,0,0,0,0,0,0,0,0,0
18d73f6d-5a9a-40d1-8589-d7e3335d2d8a,soil,unspecified,"Hydrazine, methyl",kg,0,0,0,0,0,0,0,0,0
5c9ec415-12f1-4390-bcff-3ff0fcd7ba73,air,unspecified,"Hydrocarbons, aliphatic, alkanes, cyclic",kg,0,0,0,0,0,0,0,0,0
2451f9df-0596-49ec-8380-08e4ad75a153,air,unspecified,"Hydrocarbons, aliphatic, alkanes, unspecified",kg,0,0,0,0,0,0,0,0,0
acd68ded-df6f-4a5f-b95d-bbbf2567c735,water,unspecified,"Hydrocarbons, aliphatic, alkanes, unspecified",kg,0,0,0,0,0,0,0,0,0
4cff006f-c6df-42a8-9dee-cc064f14326e,air,unspecified,"Hydrocarbons, aliphatic, unsaturated",kg,0,0,0,0,0,0,0,0,0
ef7bc7b8-f85b-4687-9cb1-eb60384650fa,water,unspecified,"Hydrocarbons, aliphatic, unsaturated",kg,0,0,0,0,0,0,0,0,0
3cca7f02-58b0-4b49-9938-e0f8bea03064,air,unspecified,"Hydrocarbons, aromatic",kg,0,0,0,0,0,0,0,0,0
04abe114-7939-4935-9281-49e5d89cc1bc,water,unspecified,"Hydrocarbons, aromatic",kg,0,0,0,0,0,0,0,0,0
d14eb0da-95fd-46c3-90db-55ca33d78701,air,unspecified,"Hydrocarbons, chlorinated",kg,0,0,0,0,0,0,0,0,0
c538c3ec-4d04-4867-bdc3-3d35c8160672,air,unspecified,"Hydrocarbons, halogenated, unspecified",kg,0,0,0,0,0,0,0,0,0
63e7d74d-8549-11e0-9d78-0800200c9a66,air,unspecified,"Hydrocarbons, unspecified",kg,0,0,0,0,0,0,0,0,0
fd80c48b-4597-403c-a415-0aa3a3f0b4bd,soil,unspecified,"Hydrocarbons, unspecified",kg,0,0,0,0,0,0,0,0,0
e620a933-c348-4e7e-8893-ab0a0f681c7e,water,unspecified,"Hydrocarbons, unspecified",kg,0,0,0,0,0,0,0,0,0
0125d40c-b7e8-4f98-a5ac-09115efeb568,air,unspecified,Hydrocyanic acid,kg,0,0,0,0,0,0,0,0,0
81a37314-2d3c-453a-a5b2-29edc936cb2c,soil,unspecified,Hydrocyanic acid,kg,0,0,0,0,0,0,0,0,0
b301fa9a-ba60-4eac-8ccc-6ccbdf099b35,air,unspecified,Hydrogen,kg,0,0,0,0,0,0,0,0,0
fe0acd60-3ddc-11dd-aaaa-0050c2490048,air,unspecified,Hydrogen bromide,kg,0,0,0,0,0,0,0,0,0
a064835c-590f-4c34-ba7d-3470cca3fe19,air,unspecified,Hydrogen bromine,kg,0,0,0,0,0,0,0,0,0
c941d6d0-a56c-4e6c-95de-ac685635218d,air,unspecified,Hydrogen chloride,kg,44.695,3.1853,0,0,0,0,0,0.2102,0
f57bff83-4b49-463e-93af-f847eb76ce29,water,unspecified,Hydrogen chloride,kg,0,0,0,0,0,0,0,0,0
24541c8c-9f11-49ae-9de5-456f238a3f5e,air,unspecified,Hydrogen fluoride,kg,81.264,0,0,0,0,0,0,0,0
a19eb862-83bf-4380-ac8b-2843c75937c0,soil,unspecified,Hydrogen fluoride,kg,0,0,0,0,0,0,0,0,0
92ff45a8-b321-4f23-bfe0-f9f3af821d7f,water,unspecified,Hydrogen fluoride,kg,0,0,0,0,0,0,0,0,0
fe0acd60-3ddc-11dd-a95a-0050c2490048,air,unspecified,Hydrogen iodide,kg,0,0,0,0,0,0,0,0,0
1dcf6b74-c474-420b-81ca-0b8d3d4f28d7,air,unspecified,Hydrogen peroxide,kg,0,0,0,0,0,0,0,0,0
c7be600c-e8ef-4e50-b092-1f9a3aa47706,water,unspecified,Hydrogen peroxide,kg,0,0,0,0,0,0,0,0,0
20d4d821-f4f7-4017-8810-f822fcdf619e,air,unspecified,Hydrogen sulfide,kg,0,0,0,0,0,0,0,0.048283,0
42d33bc4-cdea-4b1d-896c-090e792183be,water,unspecified,Hydrogen sulfide,kg,0,0,0,0,0,0,0,22.296,0
22043b06-1981-45a5-bfbb-20ae6f253191,air,unspecified,"Hydrogen-3, Tritium",kBq,0,0,0,0,0,0,0,0,0
9be02ae0-3170-4544-8665-f03a1b43f2bd,water,unspecified,"Hydrogen-3, Tritium",kBq,0,0,0,0,0,0,0,0,0
b7dbdf3d-7628-4111-8763-fbdbe53a6997,soil,unspecified,HYDROQUINONE,kg,0,0,0,0,0,0,0,0,0
d9224532-4d6d-4400-8a78-83fca1649548,water,unspecified,Hydroxide,kg,0,0,0,0,0,0,0,0,0
c8d4ba2a-2ea4-494f-a290-e5ba87fd9091,soil,unspecified,Hymexazol,kg,0,0,0,0,0,0,0,0,0
57f006f6-e406-404f-8afe-2eb891f713ad,water,unspecified,Hypochlorite,kg,0,0,0,0,0,0,0,0,0
74bd5297-abb4-4913-b428-068e49e69885,water,unspecified,Icosane,kg,0,0,0,0,0,0,0,0,0
3674249f-bb7e-41a7-b61b-b319c7c83c65,soil,unspecified,Imazalil,kg,0,0,0,0,0,0,0,0,0
6c583c2e-30cf-462f-a2af-e04cab7455e3,water,unspecified,Imazamox,kg,0,0,0,0,0,0,0,0,0
82eaf956-4bd7-460e-8fc6-f1663749b064,soil,unspecified,Imazapyr,kg,0,0,0,0,0,0,0,0,0
31a3edac-79d1-4c2f-97c7-d69fb3a52640,soil,unspecified,Imazaquin,kg,0,0,0,0,0,0,0,0,0
efe52054-0fea-445c-be57-6f3fa716c4df,water,unspecified,Imazaquin,kg,0,0,0,0,0,0,0,0,0
81d2c884-5901-405e-a8c9-f66f44a877e2,water,unspecified,Imazethapyr,kg,0,0,0,0,0,0,0,0,0
bb0c6b3d-ec07-4ebc-bc8f-c385d42a7e2f,air,unspecified,Imidacloprid,kg,0,0,0,0,0,0,0,0,0
d311f192-ab71-4b62-8878-82034c09ed16,soil,unspecified,Imidacloprid,kg,0,0,0,0,0,0,0,0,0
6b6cefe7-2af4-4a03-a08a-cbc8bbbcb33b,air,unspecified,"Indeno(1,2,3-cd)pyrene",kg,0,0,0,0,0,0,0,0,0
6fea3ba6-1bae-4235-ab51-baa43305ec22,water,unspecified,"Inorganic salts and acids, unspecified",kg,0,0,0,0,0,0,0,0,0
d7853477-ebdb-4339-aecf-c1837f963bed,water,unspecified,"Insecticides, unspecified",kg,0,0,0,0,0,0,0,0,0
54dbf022-5e2c-46bf-a698-459267e8d38c,air,unspecified,Iodide,kg,0,0,0,0,0,0,0,0,0
22b18b15-712c-4475-a6a3-e245da9252b6,soil,unspecified,Iodide,kg,0,0,0,0,0,0,0,0,0
ddc51f31-6807-4e02-9fab-490f3357abbf,water,unspecified,Iodide,kg,0,0,0,0,0,0,0,0,0
446d8fe4-fde6-4640-bc23-f04a663bbc04,air,unspecified,Iodine,kg,0,0,0,0,0,0,0,0,0
5d7ec042-f170-48a7-8cc8-5506f476034d,soil,unspecified,Iodine,kg,0,0,0,0,0,0,0,0,0
106689fa-52d8-4f7d-aa5b-920122aaf1aa,air,unspecified,Iodine-129,kBq,0,0,0,0,0,0,0,0,0
4c22b9cc-c69e-4fac-b00d-8c9fa76c7ec2,soil,unspecified,Iodine-129,kBq,0,0,0,0,0,0,0,0,0
777160e1-99a9-4a03-b189-8c1af57ee560,water,unspecified,Iodine-129,kBq,0,0,0,0,0,0,0,0,0
c317b216-2668-40f8-9e24-1ce183d53697,air,unspecified,Iodine-131,kBq,0,0,0,0,0,0,0,0,0
618c3a74-5b36-4d8a-b94f-26b8270448f8,water,unspecified,Iodine-131,kBq,0,0,0,0,0,0,0,0,0
29f7aad7-40e1-44db-af21-b3604c10b3f0,air,unspecified,Iodine-133,kBq,0,0,0,0,0,0,0,0,0
cf4eaf0f-9f17-4a0f-b42d-bb068c73c706,water,unspecified,Iodine-133,kBq,0,0,0,0,0,0,0,0,0
a18a3afb-9456-4b80-bafb-78be060c90dc,air,unspecified,Iodine-135,kBq,0,0,0,0,0,0,0,0,0
1813556d-a089-4775-926c-c3ddcc948e4b,soil,unspecified,Ioxynil,kg,0,0,0,0,0,0,0,0,0
cc5e92b4-526e-492d-a110-4cdb4dfa2037,soil,unspecified,Iprodion,kg,0,0,0,0,0,0,0,0,0
8dba66e2-0f2e-4038-84ef-1e40b4f573a6,air,unspecified,Iron,kg,0,0,0,0,0,0,0,0,0
ce567bdc-76ec-4ca0-be79-8bb796e448b3,soil,unspecified,Iron,kg,0,0,0,0,0,0,0,0,0
63e7d74e-8549-11e0-9d78-0800200c9a66,water,unspecified,Iron,kg,0,0,0,0,0,0,0,0,0
de444dc0-5964-4501-8367-50ba53bfc6b9,water,unspecified,"Iron, ion",kg,0,0,0,0,0,0,0,0,0
b5bc86de-20f6-4791-8f67-e9ba7930f76c,air,unspecified,Iron-59,kBq,0,0,0,0,0,0,0,0,0
b25f5005-10df-4c06-ae4c-ddad7bc04e7e,water,unspecified,Iron-59,kBq,0,0,0,0,0,0,0,0,0
83db4ab2-cdb5-4e0e-828b-42fe208b0f13,air,unspecified,isobutane,kg,0,0,0,0,0,0,0,0,0
6a8bd6ee-9a3e-447b-9ecb-26a7e606a6fa,air,unspecified,isobutene,kg,0,0,0,0,0,0,0,0,0
d7aa05e6-6d50-4ccb-b561-718c276d794d,soil,unspecified,isobutene,kg,0,0,0,0,0,0,0,0,0
7d10ce65-5cae-4755-8d09-0bc42a7bf710,air,unspecified,isobutyraldehyde,kg,0,0,0,0,0,0,0,0,0
ca6e057b-6b74-4ec2-83b0-0e82b98d97f2,air,unspecified,Isocyanic acid,kg,0,0,0,0,0,0,0,0,0
687a3066-9f49-4cb8-9e21-fb77cb8d0f98,soil,unspecified,Isodecanol,kg,0,0,0,0,0,0,0,0,0
19558205-04a3-45f7-aab5-251e321e6649,soil,unspecified,Isofenphos,kg,0,0,0,0,0,0,0,0,0
06911561-7da9-487c-adda-85e268d672af,air,unspecified,isopentane,kg,0,0,0,0,0,0,0,0,0
e7e71a5e-e401-4c99-9552-33f837d361a7,air,unspecified,Isophorone,kg,0,0,0,0,0,0,0,0,0
5349e649-7a1c-47d4-8590-3950add54d8e,soil,unspecified,Isophorone,kg,0,0,0,0,0,0,0,0,0
0c209634-80bb-4909-8442-3189b7cb01d7,air,unspecified,Isoprene,kg,0,0,0,0,0,2.2806,0,0,0
18ea5920-4c8d-4b4e-8b2c-402d95a7d112,soil,unspecified,Isoprene,kg,0,0,0,0,0,0,0,0,0
e489fc0d-1a9d-4122-ba0e-06cdaf80b637,air,unspecified,isopropyl acetate,kg,0,0,0,0,0,0,0,0,0
59abd69b-2ba5-4afc-bba0-d3bd17d1dfac,soil,unspecified,isopropyl acetate,kg,0,0,0,0,0,0,0,0,0
3bdac115-edd6-463f-8ad7-84552b81393c,air,unspecified,Isopropylamine,kg,0,0,0,0,0,0,0,0,0
0381f326-c379-42ce-b437-d2e7a222d611,soil,unspecified,Isopropylamine,kg,0,0,0,0,0,0,0,0,0
83142883-f04b-4724-ad8b-9528983c6511,water,unspecified,Isopropylamine,kg,0,0,0,0,0,0,0,0,0
d85d137e-2305-4153-ac7e-ce3f98c8a95d,soil,unspecified,Isoproturon,kg,0,0,0,0,0,0,0,0,0
faa675ff-3bb6-41fe-8993-4af1b1cdbd27,soil,unspecified,isoxaben,kg,0,0,0,0,0,0,0,0,0
3225c4ba-5357-4dcf-b2c1-11b1dd431408,soil,unspecified,Isoxaflutole,kg,0,0,0,0,0,0,0,0,0
